date,consumption,solar_capacity,solar_generation,solar_profile,wind_capacity,wind_generation,wind_profile
2006-09-04,1539.1582417,59.19,,,406.876,,
2006-09-05,1536.6681318,59.26,,,406.934,,
2006-09-06,1532.1758241999996,59.308,,,407.092,,
2006-09-07,1542.1978024,59.358,,,407.148,,
2006-09-08,1500.0670331000001,59.424,,,407.28,,
2006-09-09,1247.8835164000004,59.424,,,407.28,,
2006-09-10,1150.8626374,59.434,,,407.286,,
2006-09-11,1515.6516485,59.548,,,407.362,,
2006-09-12,1534.3989009000002,59.596,,,407.476,,
2006-09-13,1536.6164834000003,59.646,,,407.54,,
2006-09-14,1538.5571429,59.718,,,407.784,,
2006-09-15,1535.7186810999997,59.784,,,408.048,,
2006-09-16,1306.4571429,59.784,,,408.048,,
2006-09-17,1169.6186812,59.79,,,408.06,,
2006-09-18,1528.4208793000005,59.862,,,408.214,,
2006-09-19,1543.3835167,59.934,,,408.47,,
2006-09-20,1523.4417583000004,60.006,,,408.636,,
2006-09-21,1522.8604395,60.076,,,408.784,,
2006-09-22,1517.3439560999998,60.122,,,408.966,,
2006-09-23,1291.5472527999998,60.144,,,409.032,,
2006-09-24,1174.9175822999998,60.148,,,409.052,,
2006-09-25,1539.6703295000002,60.196,,,409.292,,
2006-09-26,1565.1692306000004,60.246,,,409.536,,
2006-09-27,1557.5032965,60.318,,,409.806,,
2006-09-28,1540.3637360999999,60.39,,,409.9,,
2006-09-29,1520.2835163999998,60.456,,,410.208,,
2006-09-30,1289.1956045000002,60.458,,,410.21,,
2006-10-01,1162.931868,60.482,,,410.236,,
2006-10-02,1414.2109890999996,60.504,,,410.28,,
2006-10-03,1227.0021977999997,60.51,,,410.294,,
2006-10-04,1511.6879122,60.58,,,410.456,,
2006-10-05,1535.6692308,60.63,,,410.55,,
2006-10-06,1569.8813185000001,60.696,,,410.622,,
2006-10-07,1349.3516482999999,60.696,,,410.696,,
2006-10-08,1205.59011,60.702,,,410.8,,
2006-10-09,1545.1956042,60.774,,,410.976,,
2006-10-10,1575.3714287000003,60.846,,,410.982,,
2006-10-11,1571.4241760000002,60.918,,,411.066,,
2006-10-12,1574.1890109,60.99,,,411.274,,
2006-10-13,1567.5901098000004,61.056,,,411.384,,
2006-10-14,1322.5560440000002,61.056,,,411.384,,
2006-10-15,1197.4560441,61.062,,,411.39,,
2006-10-16,1555.4659339,61.132,,,411.458,,
2006-10-17,1588.8813186000004,61.182,,,411.502,,
2006-10-18,1591.7703296,61.254,,,411.76,,
2006-10-19,1595.2164837000003,61.326,,,411.938,,
2006-10-20,1576.5560440999998,61.394,,,411.96,,
2006-10-21,1354.2186811999998,61.416,,,411.96,,
2006-10-22,1226.8934067,61.422,,,411.972,,
2006-10-23,1606.3769232000006,61.492,,,412.106,,
2006-10-24,1652.9582419,61.544,,,412.138,,
2006-10-25,1613.5879118999999,61.638,,,412.276,,
2006-10-26,1629.3923077000002,61.714,,,412.596,,
2006-10-27,1622.2769231,61.824,,,412.732,,
2006-10-28,1364.8615383000003,61.824,,,412.78,,
2006-10-29,1290.1043957,61.828,,,412.829,,
2006-10-30,1552.8197800999997,61.923,,,412.945,,
2006-10-31,1604.8340661,61.993,,,412.991,,
2006-11-01,1486.4373626,62.021,,,413.528,,
2006-11-02,1625.352747,62.138,,,413.716,,
2006-11-03,1626.2637363999997,62.185,,,413.81,,
2006-11-04,1426.3285714,62.208,,,413.856,,
2006-11-05,1364.9054945,62.211,,,413.856,,
2006-11-06,1672.0274727000003,62.282,,,413.866,,
2006-11-07,1655.6802197000004,62.331,,,414.105,,
2006-11-08,1668.5318679,62.403,,,414.321,,
2006-11-09,1711.4406592999999,62.475,,,414.533,,
2006-11-10,1631.0549451000006,62.545,,,414.648,,
2006-11-11,1458.9714284,62.568,,,414.65,,
2006-11-12,1347.9582419,62.572,,,414.7,,
2006-11-13,1685.2241758,62.667,,,414.802,,
2006-11-14,1674.0230768999998,62.739,,,415.049,,
2006-11-15,1653.0780218999998,62.811,,,415.453,,
2006-11-16,1638.2186813,62.883,,,415.765,,
2006-11-17,1624.2802196000002,62.953,,,416.066,,
2006-11-18,1396.3956043000003,62.976,,,416.114,,
2006-11-19,1283.6417582000001,62.979,,,416.177,,
2006-11-20,1659.0241757999997,63.052,,,416.574,,
2006-11-21,1672.2835164999997,63.147,,,416.716,,
2006-11-22,1662.0989011000001,63.219,,,416.825,,
2006-11-23,1705.5428571999998,63.291,,,417.225,,
2006-11-24,1641.8549451000004,63.361,,,417.434,,
2006-11-25,1433.4648352999998,63.384,,,417.48,,
2006-11-26,1269.8252749,63.388,,,417.48,,
2006-11-27,1634.0208791,63.484,,,417.493,,
2006-11-28,1670.7923076,63.58,,,417.804,,
2006-11-29,1684.3538462000006,63.676,,,418.113,,
2006-11-30,1682.9945052999997,63.773,,,418.911,,
2006-12-01,1668.3494506,63.888,,,419.808,,
2006-12-02,1464.6285713000002,63.888,,,419.808,,
2006-12-03,1334.6417581999997,63.892,,,419.812,,
2006-12-04,1701.2351648,63.99,,,419.916,,
2006-12-05,1724.7032967999996,64.133,,,420.221,,
2006-12-06,1698.1318682000003,64.253,,,420.918,,
2006-12-07,1721.0153844999998,64.374,,,421.629,,
2006-12-08,1702.9461538000003,64.513,,,422.116,,
2006-12-09,1434.9901099000003,64.536,,,422.208,,
2006-12-10,1313.021978,64.54,,,422.213,,
2006-12-11,1735.1461539,64.638,,,422.351,,
2006-12-12,1715.6747254000002,64.783,,,422.903,,
2006-12-13,1747.2626374,64.954,,,423.455,,
2006-12-14,1751.2230768,65.192,,,424.013,,
2006-12-15,1695.6846155,65.377,,,424.686,,
2006-12-16,1482.6164836000003,65.4,,,424.826,,
2006-12-17,1340.8659341999999,65.41,,,424.883,,
2006-12-18,1664.6725275999997,65.651,,,425.16,,
2006-12-19,1676.5571429,65.924,,,425.741,,
2006-12-20,1678.6736262999998,66.408,,,426.449,,
2006-12-21,1621.6593404999999,66.974,,,427.434,,
2006-12-22,1529.2076924,67.298,,,428.404,,
2006-12-23,1357.8989011,67.344,,,428.498,,
2006-12-24,1207.9131869999999,67.344,,,428.544,,
2006-12-25,1178.8417582999998,67.344,,,428.544,,
2006-12-26,1182.3318681,67.353,,,428.562,,
2006-12-27,1411.7318680000003,67.576,,,429.04,,
2006-12-28,1444.6186814,67.957,,,430.59,,
2006-12-29,1400.7098900999997,68.257,,,432.418,,
2006-12-30,1360.1659342,68.287,,,433.217,,
2006-12-31,1257.5802198,68.476,,,433.612,,
2007-01-01,1240.4868133,69.121,,,433.704,,
2007-01-02,1556.7791209999998,69.144,,,433.704,,
2007-01-03,1617.1274725,69.144,,,433.704,,
2007-01-04,1664.6406595000003,69.144,,,433.704,,
2007-01-05,1630.9538462,69.144,,,433.73,,
2007-01-06,1373.2560438,69.144,,,434.328,,
2007-01-07,1289.7659338999997,69.144,,,434.328,,
2007-01-08,1659.354945,69.145,,,434.328,,
2007-01-09,1708.6692309999999,69.168,,,434.328,,
2007-01-10,1710.0241757999995,69.17,,,434.33,,
2007-01-11,1754.5483519,69.216,,,434.383,,
2007-01-12,1722.4758241999996,69.216,,,434.544,,
2007-01-13,1484.4901097,69.216,,,434.544,,
2007-01-14,1374.4846154999998,69.216,,,434.545,,
2007-01-15,1669.0989011,69.217,,,434.572,,
2007-01-16,1704.167033,69.24,,,434.664,,
2007-01-17,1718.9230769000003,69.24,,,434.666,,
2007-01-18,1697.0593406000003,69.24,,,434.714,,
2007-01-19,1684.9967033000003,69.24,,,434.76,,
2007-01-20,1476.9252746000002,69.24,,,434.76,,
2007-01-21,1381.8912086999999,69.241,,,434.761,,
2007-01-22,1696.9032965,69.264,,,434.784,,
2007-01-23,1704.0769228,69.265,,,434.786,,
2007-01-24,1739.0527474,69.288,,,434.834,,
2007-01-25,1736.5197803,69.288,,,434.884,,
2007-01-26,1794.0516484999996,69.289,,,434.98,,
2007-01-27,1530.4109886000003,69.312,,,435.072,,
2007-01-28,1452.2274724000001,69.312,,,435.072,,
2007-01-29,1719.1021978,69.312,,,435.073,,
2007-01-30,1728.1923077999998,69.316,,,435.098,,
2007-01-31,1756.0461537999997,69.409,,,435.15,,
2007-02-01,1682.9593405999997,69.432,,,435.289,,
2007-02-02,1674.4846154999998,69.432,,,435.312,,
2007-02-03,1467.7428572000001,69.432,,,435.314,,
2007-02-04,1324.0142859,69.433,,,435.366,,
2007-02-05,1631.7516483999998,69.456,,,435.506,,
2007-02-06,1698.4153845999997,69.457,,,435.561,,
2007-02-07,1728.2461540000002,69.481,,,435.779,,
2007-02-08,1726.5472527999998,69.504,,,436.037,,
2007-02-09,1702.7153846000003,69.504,,,436.152,,
2007-02-10,1495.9516485,69.504,,,436.152,,
2007-02-11,1335.4780216999998,69.505,,,436.152,,
2007-02-12,1608.8791210000002,69.528,,,436.16,,
2007-02-13,1677.075824,69.529,,,436.352,,
2007-02-14,1680.4065933999996,69.552,,,436.542,,
2007-02-15,1661.5384614,69.553,,,436.682,,
2007-02-16,1632.2054944,69.576,,,436.728,,
2007-02-17,1431.5824177000002,69.576,,,436.73,,
2007-02-18,1297.0527471999999,69.577,,,436.778,,
2007-02-19,1511.8285713999999,69.603,,,436.834,,
2007-02-20,1595.0274726000002,69.672,,,437.073,,
2007-02-21,1651.0318683,69.673,,,437.291,,
2007-02-22,1631.6142854999996,69.697,,,437.556,,
2007-02-23,1625.0582415,69.72,,,437.832,,
2007-02-24,1450.5813186,69.72,,,437.834,,
2007-02-25,1308.6230772,69.721,,,437.88,,
2007-02-26,1593.3681319,69.744,,,437.884,,
2007-02-27,1659.4164836000002,69.745,,,437.986,,
2007-02-28,1654.3835164999998,69.77,,,438.231,,
2007-03-01,1675.6186812,69.817,,,438.587,,
2007-03-02,1658.2087912,69.84,,,438.84,,
2007-03-03,1404.5857143,69.84,,,438.86,,
2007-03-04,1250.6362638,69.841,,,439.321,,
2007-03-05,1634.4318680999997,69.865,,,439.355,,
2007-03-06,1648.8648349999999,69.889,,,439.61,,
2007-03-07,1625.5197802999996,69.914,,,439.658,,
2007-03-08,1613.5791206999995,69.961,,,439.714,,
2007-03-09,1597.7307694,69.984,,,439.944,,
2007-03-10,1380.4109889999995,69.984,,,439.944,,
2007-03-11,1240.1109889,69.985,,,439.947,,
2007-03-12,1552.8241758000004,70.011,,,440.024,,
2007-03-13,1581.1835166,70.081,,,440.215,,
2007-03-14,1581.8725275000002,70.106,,,440.378,,
2007-03-15,1578.1692305000001,70.153,,,440.43,,
2007-03-16,1586.4351646,70.176,,,440.568,,
2007-03-17,1453.5703293000004,70.176,,,440.568,,
2007-03-18,1368.4230770000001,70.178,,,440.573,,
2007-03-19,1637.1373628000003,70.225,,,440.693,,
2007-03-20,1634.013187,70.251,,,440.816,,
2007-03-21,1659.7571429999998,70.321,,,441.005,,
2007-03-22,1694.6252747999995,70.346,,,441.122,,
2007-03-23,1667.6142858000005,70.392,,,441.168,,
2007-03-24,1468.0098900999997,70.392,,,441.168,,
2007-03-25,1271.9912087999999,70.396,,,441.172,,
2007-03-26,1581.3791208000005,70.444,,,441.22,,
2007-03-27,1584.6714285999997,70.496,,,441.272,,
2007-03-28,1585.1901100999999,70.588,,,441.376,,
2007-03-29,1597.5263737,70.636,,,441.57,,
2007-03-30,1554.9318683,70.682,,,441.772,,
2007-03-31,1354.2802197000003,70.704,,,441.82,,
2007-04-01,1227.1263735999999,70.712,,,441.864,,
2007-04-02,1532.6714286,70.804,,,441.886,,
2007-04-03,1590.4285714999999,70.854,,,442.136,,
2007-04-04,1576.3241758000001,70.928,,,442.242,,
2007-04-05,1580.2714285,71.016,,,442.44,,
2007-04-06,1218.6043957999998,71.018,,,442.44,,
2007-04-07,1229.9978022999999,71.04,,,442.444,,
2007-04-08,1104.4637363,71.04,,,442.488,,
2007-04-09,1155.3945056999999,71.042,,,442.492,,
2007-04-10,1530.6098899999997,71.07,,,442.544,,
2007-04-11,1545.5780223,71.142,,,442.642,,
2007-04-12,1527.6032966000002,71.212,,,442.76,,
2007-04-13,1510.9703295,71.258,,,442.848,,
2007-04-14,1288.1098901000003,71.28,,,442.848,,
2007-04-15,1150.2219781,71.284,,,442.864,,
2007-04-16,1497.9351646,71.334,,,443.048,,
2007-04-17,1522.3241758999998,71.406,,,443.14,,
2007-04-18,1549.9461537999998,71.48,,,443.194,,
2007-04-19,1570.0560442000003,71.576,,,443.316,,
2007-04-20,1529.6142854,71.664,,,443.448,,
2007-04-21,1279.2890108000001,71.664,,,443.448,,
2007-04-22,1147.2505493,71.668,,,443.452,,
2007-04-23,1502.3813188,71.72,,,443.51,,
2007-04-24,1530.3802195999997,71.814,,,443.682,,
2007-04-25,1526.3978022000001,71.888,,,443.888,,
2007-04-26,1518.3967034,71.982,,,443.984,,
2007-04-27,1497.7615386999998,72.05,,,444.076,,
2007-04-28,1280.7593407,72.072,,,444.12,,
2007-04-29,1138.7593407000002,72.076,,,444.12,,
2007-04-30,1342.5648348999998,72.12,,,444.12,,
2007-05-01,1078.2186814000002,72.126,,,444.128,,
2007-05-02,1454.879121,72.202,,,444.224,,
2007-05-03,1510.6879119999999,72.32,,,444.322,,
2007-05-04,1498.0010988000001,72.408,,,444.438,,
2007-05-05,1272.0648352,72.408,,,444.504,,
2007-05-06,1135.6098901000005,72.414,,,444.504,,
2007-05-07,1526.8087913000002,72.486,,,444.504,,
2007-05-08,1562.6714284000002,72.558,,,444.512,,
2007-05-09,1576.5098899999996,72.63,,,444.606,,
2007-05-10,1553.1692307000003,72.702,,,444.676,,
2007-05-11,1554.0934066999998,72.768,,,444.72,,
2007-05-12,1300.823077,72.768,,,444.72,,
2007-05-13,1163.3406593000002,72.774,,,444.728,,
2007-05-14,1531.4494505999996,72.848,,,444.816,,
2007-05-15,1532.4120882,72.944,,,444.816,,
2007-05-16,1517.4087913000003,73.032,,,444.816,,
2007-05-17,1194.0758242,73.034,,,444.816,,
2007-05-18,1329.6989012000001,73.058,,,444.816,,
2007-05-19,1214.5109893,73.08,,,444.816,,
2007-05-20,1121.4637361999999,73.086,,,444.838,,
2007-05-21,1500.7945054999998,73.158,,,445.088,,
2007-05-22,1524.3648349000002,73.232,,,445.178,,
2007-05-23,1510.4659341999998,73.33,,,445.212,,
2007-05-24,1518.0769231999998,73.448,,,445.364,,
2007-05-25,1511.0714286999996,73.538,,,445.584,,
2007-05-26,1256.4131869000003,73.56,,,445.584,,
2007-05-27,1069.2021975999999,73.56,,,445.584,,
2007-05-28,1110.1714283000001,73.568,,,445.584,,
2007-05-29,1503.3692304,73.662,,,445.604,,
2007-05-30,1490.7208790000002,73.734,,,445.844,,
2007-05-31,1485.7109890999998,73.812,,,446.076,,
2007-06-01,1482.9373626,73.944,,,446.212,,
2007-06-02,1263.2857144,73.946,,,446.256,,
2007-06-03,1131.0318681,73.974,,,446.26,,
2007-06-04,1486.2857141999998,74.046,,,446.332,,
2007-06-05,1504.1780219999996,74.122,,,446.664,,
2007-06-06,1499.4846154000002,74.236,,,446.936,,
2007-06-07,1279.0703297000002,74.284,,,447.024,,
2007-06-08,1419.3230768999997,74.328,,,447.024,,
2007-06-09,1258.7164834,74.328,,,447.024,,
2007-06-10,1146.4208789000002,74.336,,,447.028,,
2007-06-11,1519.3560436999999,74.43,,,447.08,,
2007-06-12,1541.5626375,74.504,,,447.192,,
2007-06-13,1530.4230769000003,74.6,,,447.46,,
2007-06-14,1531.9483518000002,74.696,,,447.508,,
2007-06-15,1531.8395601999996,74.784,,,447.552,,
2007-06-16,1281.9648352999995,74.786,,,447.552,,
2007-06-17,1147.6549447999998,74.814,,,447.57,,
2007-06-18,1517.3010989000002,74.886,,,447.776,,
2007-06-19,1533.7263735999998,74.96,,,447.868,,
2007-06-20,1556.3934067000005,75.056,,,447.942,,
2007-06-21,1544.0747254999997,75.152,,,448.304,,
2007-06-22,1503.0582417999997,75.24,,,448.656,,
2007-06-23,1260.9494508000002,75.24,,,448.656,,
2007-06-24,1141.3483515,75.252,,,448.656,,
2007-06-25,1513.7021981000003,75.392,,,448.668,,
2007-06-26,1556.0626374,75.488,,,448.8,,
2007-06-27,1582.3076922999999,75.59,,,448.808,,
2007-06-28,1517.5615384,75.754,,,448.92,,
2007-06-29,1496.0395602999995,75.864,,,449.198,,
2007-06-30,1276.7846152000002,75.87,,,449.352,,
2007-07-01,1148.9934066,75.944,,,449.352,,
2007-07-02,1504.9131866000002,76.044,,,449.352,,
2007-07-03,1511.4175822999998,76.182,,,449.352,,
2007-07-04,1501.1923077,76.256,,,449.354,,
2007-07-05,1523.9802197,76.354,,,449.38,,
2007-07-06,1525.0901098000004,76.47,,,449.424,,
2007-07-07,1300.7648352,76.536,,,449.424,,
2007-07-08,1139.8362637999999,76.544,,,449.426,,
2007-07-09,1479.2142858000004,76.644,,,449.45,,
2007-07-10,1480.2406592999998,76.782,,,449.476,,
2007-07-11,1500.2252749,76.864,,,449.538,,
2007-07-12,1502.0296704,77.048,,,449.742,,
2007-07-13,1479.6714288999997,77.138,,,449.812,,
2007-07-14,1257.0912089000005,77.16,,,449.856,,
2007-07-15,1140.3923078999999,77.168,,,449.86,,
2007-07-16,1495.4175823,77.266,,,449.92,,
2007-07-17,1510.5813186999999,77.386,,,450.11,,
2007-07-18,1507.7131869999998,77.506,,,450.276,,
2007-07-19,1505.5813186999997,77.624,,,450.424,,
2007-07-20,1491.1307693000003,77.714,,,450.6,,
2007-07-21,1259.3824175999998,77.736,,,450.6,,
2007-07-22,1136.2241755999996,77.744,,,450.616,,
2007-07-23,1467.7516483000002,77.842,,,450.798,,
2007-07-24,1520.6681321000003,77.962,,,450.868,,
2007-07-25,1493.2956043000002,78.082,,,450.934,,
2007-07-26,1476.6604395000002,78.204,,,451.192,,
2007-07-27,1474.6021978999997,78.338,,,451.368,,
2007-07-28,1246.4615386,78.36,,,451.368,,
2007-07-29,1137.3857143999996,78.368,,,451.372,,
2007-07-30,1470.9999997,78.464,,,451.418,,
2007-07-31,1454.1263738,78.564,,,451.456,,
2007-08-01,1443.1824175000002,78.704,,,451.644,,
2007-08-02,1489.8197802000004,78.802,,,451.796,,
2007-08-03,1403.6373626999998,78.912,,,452.016,,
2007-08-04,1210.2659340999999,78.912,,,452.016,,
2007-08-05,1142.3153844,78.92,,,452.018,,
2007-08-06,1474.0626374000003,79.016,,,452.052,,
2007-08-07,1533.2285717000002,79.112,,,452.188,,
2007-08-08,1507.6901096000001,79.216,,,452.246,,
2007-08-09,1476.9648352999998,79.402,,,452.41,,
2007-08-10,1459.6131869,79.512,,,452.52,,
2007-08-11,1213.4241755999997,79.512,,,452.52,,
2007-08-12,1096.0175823000002,79.52,,,452.522,,
2007-08-13,1429.2868128999999,79.618,,,452.544,,
2007-08-14,1480.2054943,79.734,,,452.548,,
2007-08-15,1481.925275,79.812,,,452.592,,
2007-08-16,1438.3912085000002,79.956,,,452.6,,
2007-08-17,1408.3340659999997,80.09,,,452.688,,
2007-08-18,1238.8934065,80.112,,,452.688,,
2007-08-19,1126.7032967,80.12,,,452.688,,
2007-08-20,1509.2340658000003,80.216,,,452.688,,
2007-08-21,1530.8340660999997,80.312,,,452.69,,
2007-08-22,1551.6076922000002,80.418,,,452.714,,
2007-08-23,1545.5802199000002,80.624,,,452.74,,
2007-08-24,1494.976923,80.712,,,452.784,,
2007-08-25,1251.2857142,80.712,,,452.784,,
2007-08-26,1126.7769228999996,80.724,,,452.79,,
2007-08-27,1498.9736262000001,80.866,,,452.864,,
2007-08-28,1527.7868133,80.994,,,452.964,,
2007-08-29,1563.5296702,81.204,,,453.16,,
2007-08-30,1561.5538460999996,81.342,,,453.868,,
2007-08-31,1543.4428569000004,81.41,,,453.92,,
2007-09-01,1311.5868133000004,81.432,,,454.032,,
2007-09-02,1208.2296704000005,81.438,,,454.302,,
2007-09-03,1565.3417583,81.512,,,454.376,,
2007-09-04,1550.8703294000002,81.61,,,454.472,,
2007-09-05,1546.8043956000001,81.73,,,454.564,,
2007-09-06,1572.2901099999997,81.85,,,454.618,,
2007-09-07,1571.0395604000003,81.96,,,454.732,,
2007-09-08,1370.3087915,81.96,,,454.776,,
2007-09-09,1242.5637364000004,81.976,,,454.776,,
2007-09-10,1586.4923079000005,82.16,,,454.796,,
2007-09-11,1581.3945056,82.258,,,455.018,,
2007-09-12,1572.6142856000001,82.376,,,455.058,,
2007-09-13,1551.3681318,82.478,,,455.264,,
2007-09-14,1551.5714285000001,82.634,,,455.352,,
2007-09-15,1358.1142857,82.656,,,455.356,,
2007-09-16,1200.3351648999997,82.664,,,455.404,,
2007-09-17,1566.4703295000002,82.76,,,455.452,,
2007-09-18,1605.8318682,82.858,,,455.506,,
2007-09-19,1586.1780215999997,82.976,,,455.632,,
2007-09-20,1580.5296705000003,83.074,,,455.812,,
2007-09-21,1557.6252748,83.184,,,455.856,,
2007-09-22,1329.40989,83.186,,,455.856,,
2007-09-23,1213.081319,83.216,,,455.86,,
2007-09-24,1572.4417585000003,83.312,,,455.912,,
2007-09-25,1599.4065936000002,83.41,,,456.004,,
2007-09-26,1595.6483515999998,83.53,,,456.052,,
2007-09-27,1650.0945057000001,83.646,,,456.144,,
2007-09-28,1610.3307695,83.714,,,456.672,,
2007-09-29,1385.3417580999999,83.738,,,456.672,,
2007-09-30,1241.5472529,83.772,,,456.676,,
2007-10-01,1558.6175822,83.912,,,456.73,,
2007-10-02,1589.0076923000001,84.0,,,456.848,,
2007-10-03,1272.8868131,84.008,,,456.942,,
2007-10-04,1569.9472526000002,84.106,,,457.024,,
2007-10-05,1553.9637364999999,84.218,,,457.204,,
2007-10-06,1334.8703299000001,84.24,,,457.252,,
2007-10-07,1215.6032964000003,84.25,,,457.308,,
2007-10-08,1582.0989014,84.368,,,457.44,,
2007-10-09,1616.3285716999999,84.466,,,457.458,,
2007-10-10,1611.6318681,84.586,,,457.676,,
2007-10-11,1615.8219781000005,84.706,,,457.9,,
2007-10-12,1647.5681316999996,84.818,,,457.944,,
2007-10-13,1350.2351648,84.84,,,457.944,,
2007-10-14,1228.2769229,84.85,,,457.956,,
2007-10-15,1592.6021978999997,84.97,,,458.1,,
2007-10-16,1618.3747252,85.088,,,458.244,,
2007-10-17,1645.9395603000003,85.186,,,458.396,,
2007-10-18,1656.2241759999997,85.304,,,458.628,,
2007-10-19,1649.7175823,85.394,,,458.76,,
2007-10-20,1406.1395604,85.416,,,458.76,,
2007-10-21,1308.2967034,85.424,,,458.764,,
2007-10-22,1655.3527473,85.52,,,458.814,,
2007-10-23,1690.8725274,85.616,,,458.894,,
2007-10-24,1693.0999998,85.714,,,459.06,,
2007-10-25,1672.5571427999996,85.834,,,459.204,,
2007-10-26,1655.2879123000002,85.946,,,459.34,,
2007-10-27,1424.5076925000003,85.968,,,459.384,,
2007-10-28,1302.3532967,85.975,,,459.392,,
2007-10-29,1655.2538462000005,86.141,,,459.58,,
2007-10-30,1664.4252746000002,86.263,,,459.674,,
2007-10-31,1617.9461536999997,86.426,,,459.722,,
2007-11-01,1429.4560438,86.475,,,459.778,,
2007-11-02,1547.4824178000001,86.545,,,460.008,,
2007-11-03,1414.4505494,86.568,,,460.008,,
2007-11-04,1303.9956045000004,86.574,,,460.008,,
2007-11-05,1642.2549451,86.718,,,460.016,,
2007-11-06,1748.9395606,86.86,,,460.206,,
2007-11-07,1807.5527473,86.959,,,460.352,,
2007-11-08,1736.9769234,87.124,,,460.545,,
2007-11-09,1769.3296702,87.217,,,460.752,,
2007-11-10,1509.10989,87.241,,,460.759,,
2007-11-11,1360.9494506,87.273,,,460.923,,
2007-11-12,1706.9967031000006,87.484,,,460.994,,
2007-11-13,1715.4494505,87.582,,,461.054,,
2007-11-14,1710.6681317,87.728,,,461.387,,
2007-11-15,1691.9956043999998,87.916,,,461.642,,
2007-11-16,1697.3769231999997,88.009,,,461.688,,
2007-11-17,1483.5131868,88.032,,,461.688,,
2007-11-18,1345.5769229000002,88.039,,,461.69,,
2007-11-19,1712.3571428999999,88.206,,,461.74,,
2007-11-20,1729.4164835000001,88.349,,,461.84,,
2007-11-21,1705.8725273999999,88.469,,,462.026,,
2007-11-22,1701.1857144999994,88.59,,,462.073,,
2007-11-23,1684.4769229,88.729,,,462.096,,
2007-11-24,1484.9538461999998,88.752,,,462.098,,
2007-11-25,1422.1230769999997,88.76,,,462.153,,
2007-11-26,1757.9912089,88.952,,,462.367,,
2007-11-27,1753.2494507,89.146,,,462.531,,
2007-11-28,1744.4846152999996,89.384,,,462.602,,
2007-11-29,1770.1560439,89.574,,,462.653,,
2007-11-30,1743.6670329999997,89.714,,,462.771,,
2007-12-01,1522.0043956000002,89.76,,,462.84,,
2007-12-02,1428.1582418000003,89.766,,,462.848,,
2007-12-03,1777.7846152000002,89.911,,,463.04,,
2007-12-04,1750.6846151000002,90.08,,,463.246,,
2007-12-05,1748.9582417000001,90.273,,,463.772,,
2007-12-06,1744.4505495000005,90.487,,,464.261,,
2007-12-07,1774.7252746,90.649,,,464.929,,
2007-12-08,1517.245055,90.672,,,464.952,,
2007-12-09,1370.1648352000002,90.682,,,464.958,,
2007-12-10,1698.1527473999997,90.922,,,465.121,,
2007-12-11,1726.4758243,91.166,,,465.705,,
2007-12-12,1729.9439561,91.507,,,465.928,,
2007-12-13,1710.3780218999998,91.959,,,466.314,,
2007-12-14,1699.3142857999994,92.306,,,466.735,,
2007-12-15,1472.8857143,92.352,,,466.896,,
2007-12-16,1370.9670331000002,92.373,,,466.914,,
2007-12-17,1696.1043954999998,92.883,,,467.351,,
2007-12-18,1718.7384616,93.542,,,467.892,,
2007-12-19,1711.2186812000002,94.464,,,468.222,,
2007-12-20,1682.7362637999995,95.621,,,469.526,,
2007-12-21,1601.8494506,96.844,,,470.97,,
2007-12-22,1434.8329672,96.936,,,471.386,,
2007-12-23,1348.0010989999998,96.937,,,471.435,,
2007-12-24,1284.3340661000002,96.96,,,471.504,,
2007-12-25,1222.3769230999999,96.961,,,471.505,,
2007-12-26,1231.0450548000001,97.0,,,471.547,,
2007-12-27,1414.5549451,97.404,,,472.011,,
2007-12-28,1438.0153843999997,98.234,,,472.652,,
2007-12-29,1380.7802199,98.283,,,473.133,,
2007-12-30,1255.1659340000003,98.357,,,473.63,,
2007-12-31,1258.8813188999998,98.509,,,473.953,,
2008-01-01,1190.5758242000002,99.36,,,473.976,,
2008-01-02,1534.5967033000002,99.36,,,473.976,,
